Date,GSCI,SP,Ratio
01/03/02,180.30,1131.78,0.159310378
04/03/02,181.07,1153.84,0.156927564
05/03/02,184.29,1146.14,0.160788822
06/03/02,184.98,1162.77,0.15908804
07/03/02,189.47,1157.54,0.16368281
08/03/02,190.31,1164.31,0.163454922
11/03/02,194.27,1168.26,0.166288155
12/03/02,193.81,1165.58,0.166278591
13/03/02,193.49,1154.09,0.167658068
14/03/02,195.13,1153.04,0.169230382
15/03/02,195.69,1166.16,0.167803903
18/03/02,199.05,1165.55,0.170774227
19/03/02,198.40,1170.29,0.169532509
20/03/02,196.59,1151.85,0.170669011
21/03/02,200.12,1153.59,0.173474198
22/03/02,198.06,1148.70,0.172423087
25/03/02,196.87,1131.87,0.173935699
26/03/02,198.31,1138.49,0.174191165
27/03/02,200.27,1144.58,0.17497379
28/03/02,201.23,1147.39,0.175378816
01/05/02,201.40,1086.46,0.185374979
02/05/02,198.47,1084.56,0.182995685
03/05/02,200.08,1073.43,0.186388866
06/05/02,198.08,1052.67,0.188171032
07/05/02,199.79,1049.49,0.190367417
08/05/02,203.55,1088.85,0.186936401
09/05/02,202.73,1073.01,0.18893207
10/05/02,204.75,1054.99,0.194073214
13/05/02,206.68,1074.56,0.192338166
14/05/02,210.37,1097.28,0.191717337
15/05/02,204.82,1091.07,0.187720403
16/05/02,203.92,1098.23,0.185677499
17/05/02,203.70,1106.59,0.184083174
20/05/02,203.44,1091.88,0.186323222
21/05/02,199.21,1079.88,0.184477349
22/05/02,199.43,1086.02,0.183633819
23/05/02,198.86,1097.08,0.181259525
24/05/02,197.38,1083.82,0.18211059
28/05/02,194.79,1074.55,0.181273184
29/05/02,197.58,1067.66,0.185058539
30/05/02,191.35,1064.66,0.179732403
31/05/02,194.29,1067.14,0.182064115
03/06/02,193.98,1040.68,0.186398989
04/06/02,194.97,1040.69,0.187349259
05/06/02,193.46,1049.90,0.184260691
06/06/02,192.86,1029.15,0.187393383
07/06/02,192.41,1027.53,0.187253219
10/06/02,190.52,1030.74,0.184836622
11/06/02,190.00,1013.60,0.187451657
12/06/02,192.37,1020.26,0.188547331
13/06/02,198.32,1009.56,0.196443005
14/06/02,199.75,1007.27,0.198307207
17/06/02,200.64,1036.17,0.193632609
18/06/02,197.91,1037.14,0.190823225
19/06/02,197.49,1019.99,0.193616114
20/06/02,198.44,1006.29,0.197202397
21/06/02,197.29,989.14,0.199458418
24/06/02,201.66,992.72,0.203137944
25/06/02,201.42,976.14,0.206346733
26/06/02,201.76,973.53,0.207241071
27/06/02,202.59,990.64,0.204505875
28/06/02,202.78,989.81,0.204864065
01/07/02,203.81,968.65,0.210406648
02/07/02,203.56,948.09,0.214705144
03/07/02,203.29,953.99,0.213097726
05/07/02,203.80,989.03,0.20605563
08/07/02,198.96,976.98,0.203645315
09/07/02,199.95,952.83,0.209844253
10/07/02,202.60,920.47,0.220108206
11/07/02,202.79,927.37,0.218673453
12/07/02,204.52,921.39,0.221969199
15/07/02,203.31,917.93,0.221485298
16/07/02,207.04,901.05,0.229775484
17/07/02,207.33,906.04,0.228829743
18/07/02,206.95,881.56,0.234750783
19/07/02,207.33,847.76,0.244556242
22/07/02,203.53,819.85,0.248247728
23/07/02,200.35,797.70,0.251158832
24/07/02,203.25,843.42,0.240984326
25/07/02,202.08,838.68,0.240955191
26/07/02,200.85,852.84,0.235509005
29/07/02,199.83,898.96,0.222287421
30/07/02,203.59,902.78,0.225511531
31/07/02,203.40,911.62,0.223124548
01/08/02,200.29,884.66,0.226399973
02/08/02,201.65,864.24,0.233326738
05/08/02,199.17,834.60,0.238637072
06/08/02,201.91,859.57,0.234898845
07/08/02,199.27,876.77,0.227281499
08/08/02,199.98,905.46,0.220857244
09/08/02,201.35,908.64,0.221597002
12/08/02,206.00,903.80,0.227926864
13/08/02,206.89,884.21,0.23398152
14/08/02,207.73,919.62,0.225883952
15/08/02,212.62,930.25,0.228561032
16/08/02,212.78,928.77,0.229094178
19/08/02,213.84,950.72,0.224923111
20/08/02,212.42,937.43,0.226600706
21/08/02,214.83,949.36,0.226284339
22/08/02,215.13,962.70,0.223463488
23/08/02,214.29,940.86,0.227763323
26/08/02,217.14,947.95,0.22906282
27/08/02,215.83,934.82,0.230874928
28/08/02,213.42,917.87,0.23251114
29/08/02,214.33,917.80,0.233524406
30/08/02,215.23,916.07,0.234949731
03/09/02,209.70,878.02,0.2388285
04/09/02,213.32,893.40,0.238774233
05/09/02,217.73,879.15,0.247659103
06/09/02,221.00,893.92,0.247222347
09/09/02,223.84,902.96,0.247900128
10/09/02,224.79,909.58,0.247138789
11/09/02,225.16,909.45,0.247581725
12/09/02,221.69,886.91,0.249955802
13/09/02,225.83,889.81,0.253791708
16/09/02,225.61,891.10,0.253183257
17/09/02,223.89,873.52,0.256303691
18/09/02,226.42,869.46,0.26041635
19/09/02,225.88,843.32,0.267841152
20/09/02,225.51,845.39,0.266753924
23/09/02,228.58,833.70,0.274176802
24/09/02,228.17,819.29,0.278491377
25/09/02,226.66,839.66,0.269942953
26/09/02,226.88,854.95,0.265373063
27/09/02,227.94,827.37,0.275497903
30/09/02,227.53,815.28,0.279076759
01/10/02,229.12,847.91,0.270212758
02/10/02,228.39,827.91,0.275869116
03/10/02,222.72,818.95,0.271961292
04/10/02,221.91,800.58,0.277188913
07/10/02,222.60,785.28,0.283465133
08/10/02,223.54,798.55,0.279926742
09/10/02,223.29,776.76,0.287460219
10/10/02,220.96,803.92,0.274854712
11/10/02,224.03,835.32,0.268199014
14/10/02,227.27,841.44,0.270093411
15/10/02,228.02,881.27,0.258741589
16/10/02,227.38,860.02,0.264386875
17/10/02,228.33,879.20,0.259706096
18/10/02,227.73,884.39,0.257503816
21/10/02,221.82,899.72,0.246537812
22/10/02,220.05,890.16,0.247203424
23/10/02,220.99,896.14,0.246607115
24/10/02,221.16,882.50,0.250604419
25/10/02,216.58,897.65,0.241279898
28/10/02,217.66,890.23,0.244494793
29/10/02,215.43,882.15,0.244205521
30/10/02,215.95,890.71,0.24244423
31/10/02,217.42,885.76,0.245464911
01/11/02,217.11,900.96,0.240978956
04/11/02,215.09,908.35,0.236795949
05/11/02,211.30,915.39,0.230828609
06/11/02,209.26,923.76,0.226529943
07/11/02,207.54,902.65,0.229918684
08/11/02,207.83,894.74,0.232277645
11/11/02,208.08,876.19,0.237477602
12/11/02,207.68,882.95,0.235208222
13/11/02,204.58,882.53,0.231806624
14/11/02,205.34,904.27,0.227075652
15/11/02,207.24,909.83,0.227777717
18/11/02,212.96,900.36,0.236530388
19/11/02,212.62,896.74,0.237098602
20/11/02,215.14,914.15,0.235347044
21/11/02,216.52,933.76,0.23187757
22/11/02,218.41,930.55,0.234708613
25/11/02,215.66,932.88,0.231171748
26/11/02,215.75,913.31,0.236230524
27/11/02,217.80,938.87,0.231975673
29/11/02,217.51,936.31,0.232303938
02/12/02,220.10,934.53,0.235521813
03/12/02,219.09,920.75,0.237941895
04/12/02,216.60,917.57,0.236060464
05/12/02,219.05,906.55,0.241633776
06/12/02,217.16,912.23,0.238058056
09/12/02,217.95,892.00,0.244338341
10/12/02,221.83,904.45,0.245260656
11/12/02,221.22,904.96,0.244452904
12/12/02,225.54,901.59,0.250159163
13/12/02,228.92,889.48,0.257358457
16/12/02,235.73,910.40,0.258931239
17/12/02,234.71,902.99,0.259925359
18/12/02,236.99,891.12,0.265947684
19/12/02,235.78,884.25,0.266642578
20/12/02,236.06,895.75,0.26353458
23/12/02,242.01,897.38,0.269689206
24/12/02,243.15,892.47,0.272450839
26/12/02,243.04,889.66,0.273180878
27/12/02,243.76,875.40,0.278453164
30/12/02,236.75,879.39,0.269215479
31/12/02,235.15,879.82,0.267275238
02/01/03,240.85,909.03,0.264956822
03/01/03,246.88,908.59,0.271718597
06/01/03,240.73,929.01,0.259122184
07/01/03,237.32,922.93,0.257137378
08/01/03,235.72,909.93,0.259053334
09/01/03,241.66,927.58,0.260530952
10/01/03,237.95,927.57,0.256529319
13/01/03,240.01,926.26,0.259122061
14/01/03,240.04,931.66,0.257649464
15/01/03,243.80,918.22,0.265515454
16/01/03,246.30,914.60,0.269299475
17/01/03,246.23,901.78,0.273049413
21/01/03,246.51,887.62,0.277721548
22/01/03,246.86,878.36,0.281043536
23/01/03,244.16,887.34,0.275156423
24/01/03,248.71,861.40,0.288726376
27/01/03,244.24,847.48,0.288196064
28/01/03,246.80,858.54,0.287461737
29/01/03,252.92,864.36,0.292605859
30/01/03,254.15,844.61,0.300905743
31/01/03,253.45,855.70,0.29619189
03/02/03,251.45,860.32,0.292278803
04/02/03,255.44,848.20,0.301154091
05/02/03,257.29,843.59,0.304999348
06/02/03,259.51,838.15,0.309625485
07/02/03,264.90,829.69,0.319271776
10/02/03,260.18,835.97,0.31122636
11/02/03,262.89,829.20,0.317045466
12/02/03,259.58,818.68,0.317074803
13/02/03,260.19,817.37,0.318323158
14/02/03,261.23,834.89,0.312887326
18/02/03,261.10,851.17,0.306759402
19/02/03,263.20,845.13,0.311428538
20/02/03,259.88,837.10,0.310456815
21/02/03,265.66,848.17,0.313213035
24/02/03,276.67,832.58,0.332303803
25/02/03,268.12,838.57,0.319739557
26/02/03,277.60,827.55,0.335449097
27/02/03,276.09,837.28,0.32974883
28/02/03,278.57,841.15,0.331179932
03/03/03,271.09,834.81,0.324737365
04/03/03,273.80,821.99,0.3330914
05/03/03,272.34,829.85,0.328175694
06/03/03,273.13,822.10,0.332229899
07/03/03,276.15,828.89,0.333160974
10/03/03,270.37,807.48,0.334830956
11/03/03,263.39,800.73,0.328933348
12/03/03,264.32,804.19,0.328684017
13/03/03,253.86,831.90,0.305161798
14/03/03,248.20,833.27,0.297864078
17/03/03,243.99,862.79,0.282790946
18/03/03,233.58,866.45,0.269578856
19/03/03,230.99,874.02,0.26428949
20/03/03,225.88,875.67,0.257954823
21/03/03,218.58,895.79,0.244009533
24/03/03,225.27,864.23,0.260654687
25/03/03,221.06,874.74,0.252714064
26/03/03,223.10,869.95,0.256453819
27/03/03,230.43,868.52,0.265315364
28/03/03,228.99,863.50,0.265193746
31/03/03,232.28,848.18,0.27385555
01/04/03,227.36,858.48,0.264840299
02/04/03,222.20,880.90,0.252240095
03/04/03,222.73,876.45,0.254130983
04/04/03,221.48,878.85,0.252009103
07/04/03,220.25,879.93,0.25030707
08/04/03,219.61,878.29,0.250041103
09/04/03,223.58,865.99,0.258178847
10/04/03,219.64,871.58,0.25200693
11/04/03,220.92,868.30,0.254428423
14/04/03,221.25,885.23,0.249938434
15/04/03,224.45,890.81,0.251963494
16/04/03,224.29,879.91,0.254898001
17/04/03,228.80,893.58,0.256046129
21/04/03,230.18,892.01,0.258043071
22/04/03,226.54,911.37,0.248573795
23/04/03,220.78,919.02,0.240236339
24/04/03,220.11,911.43,0.241501158
25/04/03,219.08,898.81,0.243749402
28/04/03,213.66,914.84,0.233554173
29/04/03,212.59,917.84,0.231616186
30/04/03,215.64,916.92,0.235176024
01/05/03,215.92,916.30,0.235641166
02/05/03,213.94,930.08,0.230024407
05/05/03,218.88,926.55,0.236228158
06/05/03,216.33,934.39,0.231522919
07/05/03,219.02,929.62,0.235605624
08/05/03,222.66,920.27,0.241950841
09/05/03,226.90,933.41,0.243086746
12/05/03,226.80,945.11,0.23997704
13/05/03,232.24,942.30,0.246456012
14/05/03,235.04,939.28,0.250234861
15/05/03,233.18,946.67,0.246314872
16/05/03,234.27,944.30,0.248091496
19/05/03,231.04,920.77,0.250917059
20/05/03,231.52,919.73,0.251720614
21/05/03,234.92,923.42,0.254396699
22/05/03,233.06,931.87,0.25009776
23/05/03,234.15,933.22,0.250904181
27/05/03,233.51,951.48,0.245415773
28/05/03,230.28,953.22,0.241576236
29/05/03,232.95,949.64,0.245304642
30/05/03,235.24,963.59,0.244130284
02/06/03,240.64,967.00,0.248852844
03/06/03,239.77,971.56,0.246784553
04/06/03,236.97,986.24,0.240274375
05/06/03,240.71,990.14,0.243105419
06/06/03,242.42,987.76,0.245426824
09/06/03,241.66,975.93,0.247615095
10/06/03,242.53,984.84,0.246267312
11/06/03,242.86,997.48,0.243474355
12/06/03,235.84,998.51,0.236195431
13/06/03,230.75,988.61,0.233407208
16/06/03,231.50,1010.74,0.229042187
17/06/03,232.21,1011.66,0.22952998
18/06/03,229.53,1010.09,0.227241038
19/06/03,230.14,994.70,0.231363326
20/06/03,232.94,995.69,0.233953138
23/06/03,231.49,981.64,0.235820667
24/06/03,228.80,983.45,0.232655041
25/06/03,234.38,975.32,0.240312
26/06/03,227.79,985.82,0.231067741
27/06/03,229.23,976.22,0.234810903
30/06/03,233.20,974.50,0.23930508
01/07/03,233.82,982.32,0.23802661
02/07/03,232.72,993.75,0.23418556
03/07/03,233.47,985.70,0.236853201
07/07/03,233.22,1004.42,0.232192111
08/07/03,234.51,1007.84,0.232689415
09/07/03,237.88,1002.21,0.237351354
10/07/03,236.27,988.70,0.238968039
11/07/03,236.56,998.14,0.23700543
14/07/03,235.79,1003.86,0.234885143
15/07/03,234.92,1000.42,0.234823074
16/07/03,231.49,994.00,0.232891247
17/07/03,233.26,981.73,0.237596793
18/07/03,234.99,993.32,0.236569182
21/07/03,234.58,978.80,0.239665815
22/07/03,227.52,988.11,0.230257259
23/07/03,229.02,988.61,0.23166112
24/07/03,230.66,981.60,0.234981357
25/07/03,230.91,998.68,0.231216506
28/07/03,231.04,996.52,0.231845823
29/07/03,231.29,989.28,0.233791646
30/07/03,232.85,987.49,0.23580259
31/07/03,233.16,990.31,0.235437691
01/08/03,241.81,980.15,0.246712034
04/08/03,238.64,982.82,0.242811298
05/08/03,240.46,965.46,0.249058998
06/08/03,239.42,967.08,0.247572486
07/08/03,243.90,974.12,0.250379214
08/08/03,242.43,977.59,0.247987091
11/08/03,242.01,980.59,0.246799988
12/08/03,242.91,990.35,0.245275812
13/08/03,238.91,984.03,0.242791378
14/08/03,238.39,990.51,0.240673189
15/08/03,238.11,990.67,0.240349662
18/08/03,238.78,999.74,0.238839798
19/08/03,237.90,1002.35,0.237341647
20/08/03,240.89,1000.30,0.240820354
21/08/03,245.38,1003.27,0.244576834
22/08/03,245.91,993.06,0.247631865
25/08/03,243.48,993.71,0.245017057
26/08/03,244.21,996.73,0.245011387
27/08/03,240.59,996.79,0.241360969
28/08/03,241.96,1002.84,0.241273882
29/08/03,242.46,1008.01,0.240532336
02/09/03,232.18,1021.99,0.227179718
03/09/03,233.17,1026.27,0.227200834
04/09/03,232.15,1027.97,0.225831104
05/09/03,231.59,1021.39,0.226736702
08/09/03,231.33,1031.64,0.224239076
09/09/03,232.91,1023.17,0.227634606
10/09/03,234.76,1010.92,0.232222332
11/09/03,231.83,1016.42,0.228085831
12/09/03,229.41,1018.63,0.225217302
15/09/03,228.65,1014.81,0.225311142
16/09/03,225.42,1029.32,0.218994579
17/09/03,222.81,1025.97,0.217169021
18/09/03,221.83,1039.58,0.213387714
19/09/03,221.30,1036.30,0.213550227
22/09/03,222.49,1022.82,0.217523709
23/09/03,222.35,1029.03,0.216073584
24/09/03,228.10,1009.38,0.225983277
25/09/03,228.22,1003.27,0.227477847
26/09/03,226.82,996.85,0.227535035
29/09/03,229.43,1006.58,0.227931113
30/09/03,232.63,995.97,0.23357571
01/10/03,233.27,1018.22,0.229100194
02/10/03,235.34,1020.24,0.230673665
03/10/03,237.71,1029.85,0.230820702
06/10/03,238.31,1034.35,0.230393097
07/10/03,240.07,1039.25,0.230998316
08/10/03,238.66,1033.78,0.23086382
09/10/03,246.60,1038.73,0.237405486
10/10/03,252.29,1038.06,0.243038745
13/10/03,252.94,1045.35,0.241969101
14/10/03,251.45,1049.48,0.239596181
15/10/03,251.19,1046.76,0.239971054
16/10/03,249.57,1050.07,0.237668441
17/10/03,243.41,1039.32,0.234200054
20/10/03,241.01,1044.68,0.230704235
21/10/03,241.32,1046.03,0.230699215
22/10/03,240.51,1030.36,0.23341929
23/10/03,243.27,1033.77,0.235319945
24/10/03,242.53,1028.91,0.235715466
27/10/03,240.54,1031.13,0.233275145
28/10/03,239.58,1046.79,0.22887284
29/10/03,238.46,1048.11,0.227513906
30/10/03,234.80,1046.94,0.224268535
31/10/03,238.49,1050.71,0.226979376
03/11/03,235.63,1059.02,0.222496081
04/11/03,234.96,1053.25,0.223082459
05/11/03,243.45,1051.81,0.231457012
06/11/03,241.37,1058.05,0.228125797
07/11/03,244.79,1053.21,0.232423163
10/11/03,245.39,1047.11,0.234348827
11/11/03,248.13,1046.57,0.237085336
12/11/03,248.72,1058.56,0.234957206
13/11/03,251.27,1058.41,0.237403369
14/11/03,254.92,1050.35,0.24270367
17/11/03,250.09,1043.63,0.23963694
18/11/03,256.22,1034.15,0.247757095
19/11/03,251.59,1042.44,0.241350006
20/11/03,249.97,1033.65,0.241837082
21/11/03,249.35,1035.28,0.240848176
24/11/03,241.33,1052.08,0.229379895
25/11/03,241.94,1053.89,0.229571682
26/11/03,244.64,1058.45,0.231130804
28/11/03,245.80,1058.20,0.232284256
01/12/03,246.95,1070.12,0.230767671
02/12/03,252.53,1066.62,0.236755452
03/12/03,254.98,1064.73,0.239477896
04/12/03,258.06,1069.72,0.241245186
05/12/03,254.44,1061.50,0.239695619
08/12/03,264.26,1069.30,0.247136351
09/12/03,261.49,1060.18,0.246651229
10/12/03,261.18,1059.05,0.246615457
11/12/03,259.91,1071.21,0.24263235
12/12/03,267.81,1074.14,0.249327276
15/12/03,267.81,1068.04,0.250750066
16/12/03,265.76,1075.13,0.247192991
17/12/03,269.38,1076.48,0.250237626
18/12/03,271.69,1089.18,0.249444077
19/12/03,268.27,1088.67,0.24642371
22/12/03,259.06,1092.94,0.237031768
23/12/03,258.21,1096.02,0.23558977
24/12/03,261.10,1094.04,0.238652974
26/12/03,261.44,1095.89,0.238564363
29/12/03,259.41,1109.48,0.233813588
30/12/03,263.00,1109.64,0.237014798
31/12/03,260.54,1111.92,0.234318476
02/01/04,261.66,1108.48,0.236048733
05/01/04,271.85,1122.22,0.24224243
06/01/04,272.23,1123.67,0.242265078
07/01/04,270.46,1126.33,0.240123232
08/01/04,273.56,1131.92,0.241674235
09/01/04,276.33,1121.86,0.246315316
12/01/04,276.05,1127.23,0.244892435
13/01/04,271.06,1121.22,0.241755498
14/01/04,270.22,1130.52,0.239022751
15/01/04,261.07,1132.05,0.230614902
16/01/04,268.51,1139.83,0.235574077
20/01/04,274.74,1138.77,0.241260658
21/01/04,273.38,1147.62,0.238212039
22/01/04,272.59,1143.94,0.238289945
23/01/04,272.55,1141.55,0.23875818
26/01/04,267.93,1155.37,0.231900084
27/01/04,266.23,1144.05,0.232709672
28/01/04,263.77,1128.48,0.233742822
29/01/04,259.67,1134.11,0.228965003
30/01/04,260.09,1131.13,0.229936435
02/02/04,266.54,1135.26,0.234784807
03/02/04,263.80,1136.03,0.232213674
04/02/04,259.53,1126.52,0.230382417
05/02/04,259.52,1128.59,0.229948254
06/02/04,256.63,1142.76,0.224568238
09/02/04,258.34,1139.81,0.226654442
10/02/04,262.15,1145.54,0.228844737
11/02/04,262.90,1157.76,0.227077805
12/02/04,264.38,1152.11,0.229473141
13/02/04,267.48,1145.81,0.233440099
17/02/04,269.77,1156.99,0.233164764
18/02/04,268.31,1151.82,0.23294777
19/02/04,268.82,1147.06,0.234353913
20/02/04,266.21,1144.11,0.232679463
23/02/04,267.20,1140.99,0.234179353
24/02/04,269.00,1139.09,0.236156757
25/02/04,274.31,1143.67,0.239850831
26/02/04,275.69,1144.91,0.240799714
27/02/04,278.66,1144.94,0.24338009
01/03/04,282.98,1155.96,0.244802848
02/03/04,280.93,1149.10,0.24447411
03/03/04,274.25,1151.04,0.238265395
04/03/04,277.79,1154.88,0.240537025
05/03/04,279.85,1156.87,0.241904622
08/03/04,274.71,1147.21,0.239455374
09/03/04,273.10,1140.58,0.239443266
10/03/04,272.15,1123.89,0.242151456
11/03/04,277.42,1106.78,0.250655415
12/03/04,274.37,1120.57,0.244850299
15/03/04,281.34,1104.49,0.254725077
16/03/04,281.82,1110.70,0.2537308
17/03/04,286.85,1123.75,0.255258554
18/03/04,286.18,1122.32,0.254993228
19/03/04,286.29,1109.78,0.257970679
22/03/04,285.06,1095.40,0.260232609
23/03/04,286.23,1093.95,0.261650807
24/03/04,283.79,1091.33,0.260036653
25/03/04,276.60,1109.19,0.249373236
26/03/04,278.06,1108.06,0.2509467
29/03/04,276.91,1122.47,0.24669862
30/03/04,283.34,1127.00,0.251413665
31/03/04,282.12,1126.21,0.2505063
01/04/04,276.78,1132.17,0.244468322
02/04/04,276.00,1141.81,0.241718412
05/04/04,275.08,1150.57,0.239081064
06/04/04,278.42,1148.16,0.242492597
07/04/04,283.95,1140.53,0.248961535
08/04/04,288.22,1139.32,0.252972826
12/04/04,290.16,1145.20,0.253371202
13/04/04,285.23,1129.44,0.252539046
14/04/04,285.94,1128.17,0.253452848
15/04/04,287.05,1128.84,0.254287764
16/04/04,286.51,1134.61,0.25251408
19/04/04,285.23,1135.82,0.251126059
20/04/04,283.82,1118.15,0.253832402
21/04/04,278.39,1124.09,0.247658995
22/04/04,282.86,1139.93,0.248141728
23/04/04,281.21,1140.60,0.246549448
26/04/04,284.87,1135.53,0.250872896
27/04/04,289.20,1138.11,0.254104261
28/04/04,288.02,1122.41,0.256609171
29/04/04,288.73,1113.89,0.259210694
30/04/04,289.51,1107.30,0.26145778
03/05/04,294.94,1117.49,0.263929431
04/05/04,300.85,1119.55,0.268723326
05/05/04,303.24,1121.53,0.27037645
06/05/04,301.56,1113.99,0.270699198
07/05/04,303.86,1098.70,0.276561027
10/05/04,296.28,1087.12,0.272533943
11/05/04,301.94,1095.45,0.275628828
12/05/04,304.79,1097.28,0.277772948
13/05/04,306.07,1096.44,0.279148699
14/05/04,305.61,1095.70,0.278918682
17/05/04,305.61,1084.10,0.281897519
18/05/04,300.10,1091.49,0.274947091
19/05/04,308.44,1088.68,0.283313187
20/05/04,303.78,1089.19,0.278903956
21/05/04,300.19,1093.56,0.274505926
24/05/04,310.88,1095.41,0.283804785
25/05/04,307.88,1113.05,0.276609856
26/05/04,306.33,1114.94,0.274748776
27/05/04,300.08,1121.28,0.267620755
28/05/04,301.41,1120.68,0.268955099
01/06/04,315.60,1121.20,0.281484392
02/06/04,303.97,1124.99,0.270200802
03/06/04,298.66,1116.64,0.267462118
04/06/04,294.58,1122.50,0.262430824
07/06/04,295.24,1140.42,0.258886551
08/06/04,288.97,1142.18,0.252997601
09/06/04,289.50,1131.33,0.25589271
10/06/04,292.20,1136.47,0.257114838
14/06/04,289.33,1125.29,0.25711701
15/06/04,287.10,1132.01,0.253619491
16/06/04,289.28,1133.56,0.255196902
17/06/04,295.89,1132.05,0.261373349
18/06/04,296.09,1135.02,0.260863509
21/06/04,290.54,1130.30,0.257046802
22/06/04,292.10,1134.41,0.257494292
23/06/04,291.00,1144.06,0.254357551
24/06/04,293.90,1140.65,0.257660807
25/06/04,291.72,1134.43,0.257153637
28/06/04,283.41,1133.35,0.250061499
